num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad 
1,396000.0,False,99,4d567_00000,2025-12-15_19-21-13,1765806673,16.636131048202515,1591.2359907627106,27696,LAPTOP-HQRQ0VAR,127.0.0.1,1591.2359907627106,99,15.106365810446276,2.1955337029467928e-05,15.105334573208044,2.2706719863211036,12.82680024679219,0.005471932920347304,98.0,3.0,356.0,-7276.672134518587,-14330.108510736387,0.00010145302919293379,644.1214215086165,-12463.877818362602,0.00038655000025755726,4000.0,644.1214215086165,2.1527862560684885,2283,2283,0.00018995303720408758,4.502532919000014,2283.0,396000.0,60.46127433756815,4,0,0,28.108333333333334,87.05,0.0002678296796003048,0.0006887776696572125,4000.0,396000.0,396000.0,-12463.877818362602,4000.0,-12463.877818362602,128.0,138756,6.906475716848826e-13,0.002909397,0.48302907,5e-05,5.647524,5.783878,11908992,1.0094209e-05,99.0,0.0,0.012705922,1.0,120320,365017.75,0.13635379,9013.878530883303,372861072,4000.0,11908992,0,120320,3766580,4010.3366773874172,138756,282178.41271134693,9013.93075773338,9014.669269544003,0.3732794871640874,2.986407941313309e-06,5.0702202320122424e-05,2.7389538490965385e-05,4.00442620407984e-06,1.1463836765764912e-05,4.394963054774932e-05,2.8804941319315755e-06,0.0002635170011061435,7.560585841189862e-05,2.805783042873687e-05,4.746696457428739e-05,0.037735956890528034,0.00020204794409481617,0.16070197999509042,1.3143660455800994e-05,0.0005684800234707661,0.006559781487929498,0.16665975870757624,3.845064127380803e-05
1,400000.0,False,100,4d567_00000,2025-12-15_19-21-31,1765806691,17.361760139465332,1608.597750902176,27696,LAPTOP-HQRQ0VAR,127.0.0.1,1608.597750902176,100,15.128768711341811,2.1968783659835538e-05,15.127736414475972,2.2653988714578888,12.854463929324275,0.005483142591136879,99.0,1.0,357.0,-7276.672134518587,-14330.108510736387,0.00010231762212711223,817.3860419487187,-12219.072057480826,0.00038655000025755726,4000.0,817.3860419487187,2.147899619757805,2283,2283,0.00018994806118258323,4.32702347100003,2283.0,400000.0,60.49772629550255,4,0,0,25.688,87.07600000000001,0.0002657322274807886,0.0006775429210218613,4000.0,400000.0,400000.0,-12219.072057480826,4000.0,-12219.072057480826,128.0,138756,1.0359713304222695e-12,0.029164797,0.7272751,5e-05,6.70153,6.8161135,12029184,0.051254462,100.0,0.0,0.015099525,1.0,120192,240829.66,0.11458373,8944.629875860794,376621767,4000.0,12029184,0,120192,3760695,4010.283310613543,138756,279992.56232339854,8944.582623660037,8945.204027072672,0.3721147862924449,3.2439849346016657e-06,5.019287979157671e-05,2.731262619148003e-05,3.908855677291629e-06,1.1471199451938844e-05,4.3915514912025055e-05,2.67772771102043e-06,0.000259419938061912,7.298014356701309e-05,2.823060763858181e-05,4.668139099167986e-05,0.03775141332162598,0.00020078946465353577,0.15997746219514355,1.3080223850616552e-05,0.0005670212232369849,0.00653182867305236,0.1662353971204987,3.8318134860888456e-05
1,404000.0,False,101,4d567_00000,2025-12-15_19-21-49,1765806709,17.726144790649414,1626.3238956928253,27696,LAPTOP-HQRQ0VAR,127.0.0.1,1626.3238956928253,101,15.154572066228404,2.209309582327816e-05,15.153531823331212,2.2603116137433164,12.88532769303103,0.005494588165230867,100.0,3.0,360.0,-2425.0414765673395,-14330.108510736387,0.00010168767607624585,530.4273483878424,-11041.830092485969,0.00038655000025755726,4000.0,530.4273483878424,2.1433516648102264,2283,2283,0.00019469686543421041,3.962735888000061,2283.0,404000.0,60.48816557216431,4,0,0,28.820000000000004,87.088,0.00026317795495749596,0.0006737751189154103,4000.0,404000.0,404000.0,-11041.830092485969,4000.0,-11041.830092485969,128.0,138756,5.179856652111348e-13,0.012646893,1.047926,5e-05,6.6691008,6.909472,12149504,0.00072206184,101.0,0.0,0.014180183,1.0,120320,622076.8,0.24037135,8859.658933487925,380388347,4000.0,12149504,0,120320,3766580,4010.2504775074076,138756,277332.91234502,8859.616883063774,8860.205726790933,0.37446351842953407,2.9543719514637904e-06,5.134933129692551e-05,2.7331049785226255e-05,3.911890679731782e-06,1.1673464533862042e-05,4.230430891233016e-05,2.7836983895429868e-06,0.00026139029688641017,7.335438638923116e-05,2.767074916947084e-05,4.708127635678804e-05,0.03778834218840029,0.00019981457001473784,0.15934665457318192,1.3222421617219156e-05,0.0005647220110071318,0.0065026973863088035,0.16920824314930524,3.850695350219521e-05
1,408000.0,False,102,4d567_00000,2025-12-15_19-22-05,1765806725,16.60807967185974,1642.931975364685,27696,LAPTOP-HQRQ0VAR,127.0.0.1,1642.931975364685,102,15.169014485566128,2.1998164860407157e-05,15.167977429097895,2.2548576256058843,12.90524830710072,0.005480214283594812,101.0,1.0,361.0,-1944.9235392871851,-14330.108510736387,0.00010942448660762327,749.8224807968825,-10595.441637457674,0.00038655000025755726,4000.0,749.8224807968825,2.1384193441621235,2283,2283,0.00020419567467100941,3.8930194200000185,2283.0,408000.0,60.44138316224967,4,0,0,26.754166666666666,87.12916666666668,0.00028647766754120313,0.0007286443758325151,4000.0,408000.0,408000.0,-10595.441637457674,4000.0,-10595.441637457674,128.0,138756,7.769785249217565e-13,0.04110978,0.35065746,5e-05,6.054922,5.9765153,12269696,0.028532494,102.0,0.0,0.014579892,1.0,120192,308043.5,-0.07840687,8939.991394452543,384149042,4000.0,12269696,0,120192,3760695,4010.1979727323337,138756,279846.1875390381,8940.022718272012,8940.646609438936,0.3749454932452439,3.1997214348050066e-06,5.405807899047742e-05,2.875032955444519e-05,4.095244246367003e-06,1.214712412544685e-05,4.6097994289268225e-05,2.979073064044358e-06,0.0002782880122523876,7.940123001500991e-05,2.960997913669373e-05,5.0648536187458034e-05,0.03779895576650165,0.00019914442431305656,0.15972706902744455,1.3256197409950174e-05,0.0005623317909046397,0.006496350412447629,0.16930863171782012,3.853988396680003e-05
1,412000.0,False,103,4d567_00000,2025-12-15_19-22-27,1765806747,21.339174032211304,1664.2711493968964,27696,LAPTOP-HQRQ0VAR,127.0.0.1,1664.2711493968964,103,15.230541121710477,2.205718322621903e-05,15.229498451806906,2.257103073349828,12.964506943029722,0.005492330140770219,102.0,2.0,363.0,-1827.5672770565252,-14330.108510736387,0.00026641331779668693,690.6945855193885,-9736.622852007853,0.00038655000025755726,4000.0,690.6945855193885,2.140128367220499,2283,2283,0.00049884381371945,3.8529309760000614,2283.0,412000.0,60.378200489752025,4,0,0,33.12580645161291,87.3258064516129,0.0007259680434176551,0.0017854080363287359,4000.0,412000.0,412000.0,-9736.622852007853,4000.0,-9736.622852007853,128.0,138756,3.8848926246087823e-13,0.025514282,1.2327156,5e-05,7.3724174,7.33822,12389888,0.00071509683,103.0,0.0,0.016197145,1.0,120192,296954.78,-0.03419683,8829.144026007272,387910676,4000.0,12389888,0,120192,3761634,4010.1559930050103,138756,276374.7332612692,8829.134295501552,8829.721866259848,0.3775288133128013,8.211479242823214e-06,0.00013541159642632483,7.687904340773085e-05,1.038820281447526e-05,2.9853015932064333e-05,0.00011195755558024924,7.561710509558639e-06,0.0006716358876531885,0.00020034130847321638,7.372502453326002e-05,0.0001275655912048047,0.037896435208830244,0.0002013639800657744,0.16111996333718026,1.3399635427423134e-05,0.000566411472991673,0.006602983908330903,0.1702827904006534,3.8779485138628044e-05
1,416000.0,False,104,4d567_00000,2025-12-15_19-28-30,1765807110,363.04106616973877,2027.3122155666351,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2027.3122155666351,104,18.70848417249337,2.2179611386383325e-05,18.707430085288852,2.2564536386163225,16.443021055599424,0.005547179839366288,103.0,2.0,365.0,-710.5069412826069,-14330.108510736387,0.00011033776985022628,709.0894907077526,-8774.290713815506,0.00038655000025755726,4000.0,709.0894907077526,2.1399152247982984,2283,2283,0.00020995304923469117,3.9122438840000995,2283.0,416000.0,60.205150899109164,4,0,0,64.93571428571428,89.33571428571429,0.00029329086327948276,0.000741404666613873,4000.0,416000.0,416000.0,-8774.290713815506,4000.0,-8774.290713815506,128.0,138756,1.9424463123043911e-13,0.01713847,0.59373766,5e-05,5.1515546,5.1580257,12510080,0.003059901,104.0,0.0,0.016691923,1.0,120192,280486.84,0.0064710528,8671.30509889106,391672310,4000.0,12510080,0,120192,3761634,4010.1144330749603,138756,271423.88358947553,8671.189652472955,8671.727583208827,0.3779316741796727,3.4461399159231126e-06,5.5728341537502536e-05,2.9346487698846514e-05,4.299137824514619e-06,1.2484296844543085e-05,4.600763459327703e-05,3.037512716739298e-06,0.0002825918179167534,8.204660798619104e-05,3.043188706001858e-05,5.214415281325313e-05,0.03795345685675326,0.00020188134027430157,0.1614756067038177,1.3434639068515806e-05,0.0005645123582630508,0.00662544906924756,0.17025040849663603,3.880969028686853e-05
1,420000.0,False,105,4d567_00000,2025-12-15_19-28-54,1765807134,23.86649179458618,2051.1787073612213,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2051.1787073612213,105,18.760002486768443,2.2218815259013916e-05,18.758944761435963,2.2772796172301515,16.473680602043416,0.0055620660409662,104.0,1.0,366.0,-710.5069412826069,-14330.108510736387,0.00027037115855726377,738.2149613623009,-8382.94712418562,0.00038655000025755726,4000.0,738.2149613623009,2.160355718800316,2283,2283,0.0004919047892208097,4.042315469999985,2283.0,420000.0,59.53825604795016,4,0,0,33.61515151515152,89.20000000000002,0.0007297199450290087,0.0018262498855168533,4000.0,420000.0,420000.0,-8382.94712418562,4000.0,-8382.94712418562,128.0,138756,9.712231561521956e-14,0.05145543,1.5104403,5e-05,8.447423,8.471474,12630272,0.0033614135,105.0,0.0,0.016294956,1.0,120192,187418.16,0.024050375,8531.01031885692,395433005,4000.0,12630272,0,120192,3760695,4010.0632887442107,138756,267031.86844585696,8530.895958146772,8531.428965104731,0.38434440843788875,8.257157075965464e-06,0.0001356119617692416,7.509131042610694e-05,1.0061309728379626e-05,3.008049340972336e-05,0.00011555414036522243,7.725590877803168e-06,0.0006821583993470183,0.00019988595005329142,7.614243918933604e-05,0.00012750517301795452,0.03803866328818187,0.00020189252686757017,0.16206497763676583,1.3489292679968265e-05,0.0005659592346766119,0.006647445578552484,0.17595976541167016,3.8994593381529974e-05
1,424000.0,False,106,4d567_00000,2025-12-15_19-29-16,1765807156,22.37037181854248,2073.549079179764,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2073.549079179764,106,18.795911048900773,2.2335627104772077e-05,18.794844734821616,2.2977530020578447,16.489083762022968,0.005573871380561609,105.0,2.0,368.0,-710.5069412826069,-14330.108510736387,0.0002690189038009815,718.9592476098258,-7461.574010093978,0.00038655000025755726,4000.0,718.9592476098258,2.180295732862308,2283,2283,0.0004892215713899894,4.332051875000052,2283.0,424000.0,58.85673260383892,4,0,0,29.409375,89.70625,0.000736381194924884,0.0018274329764232295,4000.0,424000.0,424000.0,-7461.574010093978,4000.0,-7461.574010093978,128.0,138756,4.856115780760978e-14,0.018068217,0.7764127,5e-05,5.323144,5.242382,12750464,0.0013628007,106.0,0.0,0.022006035,1.0,120192,217036.94,-0.080762215,8421.741194672211,399194639,4000.0,12750464,0,120192,3761634,4010.0226558567683,138756,263612.0423690348,8421.62840267949,8422.163411033316,0.3850598383535047,8.24506925485844e-06,0.00013594004802017614,7.544390916526907e-05,1.010469146902607e-05,3.0112298113343506e-05,0.00011397154250988077,7.664287207551215e-06,0.0006841201178934054,0.00019927364140570226,7.558523956339451e-05,0.00012904991712305155,0.03804410965530032,0.00020222560159113725,0.1626882698603846,1.3532399762496244e-05,0.000563818642331534,0.006690433122767308,0.17600382275753862,3.904464743296136e-05
1,428000.0,False,107,4d567_00000,2025-12-15_19-29-39,1765807179,22.354804754257202,2095.903883934021,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2095.903883934021,107,18.831254966411755,2.23192708274037e-05,18.830185583473405,2.3169733140372712,16.505184728402742,0.00558939666677252,106.0,1.0,369.0,-710.5069412826069,-14330.108510736387,0.000247619739147016,855.0477665888459,-6940.227575760048,0.00038655000025755726,4000.0,855.0477665888459,2.1992877590336843,2283,2283,0.0004532091181452015,4.553889566999996,2283.0,428000.0,58.197074153559086,4,0,0,30.934375,89.34062499999999,0.0006701898944183876,0.0016869302726954484,4000.0,428000.0,428000.0,-6940.227575760048,4000.0,-6940.227575760048,128.0,138756,2.428057890380489e-14,0.013986461,0.8175636,5e-05,6.883092,6.900049,12870656,5.894027e-05,107.0,0.0,0.012560308,1.0,120192,199381.38,0.016957182,8321.480986593566,402955334,4000.0,12870656,0,120192,3760695,4009.972429298201,138756,260468.59128882556,8321.434419050636,8321.910953639663,0.38628894896997107,7.45299523898546e-06,0.00012339910540690803,6.882696338891113e-05,9.17277039706117e-06,2.748873052247076e-05,0.00010390245849198159,6.990670342622755e-06,0.0006328052836929328,0.00018560189452964396,7.079061513010598e-05,0.00012050799665053583,0.03812501155873543,0.00020211734557926107,0.16323530716178547,1.373507577379498e-05,0.0005618514559031566,0.0067170447915368145,0.17657595652996905,3.9310200951518536e-05
1,432000.0,False,108,4d567_00000,2025-12-15_19-30-01,1765807201,22.337904453277588,2118.2417883872986,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2118.2417883872986,108,18.866080472747644,2.2421078120014422e-05,18.86500134463866,2.334625853896911,16.52231936511873,0.005603508700110173,107.0,3.0,372.0,-710.5069412826069,-14177.513270015672,0.00024335766666767843,559.7384099789522,-5455.749507258022,0.00038655000025755726,4000.0,559.7384099789522,2.2168211524433468,2283,2283,0.0004587023423544155,5.2073145840000965,2283.0,432000.0,57.56147688059267,4,0,0,29.203125,89.07187499999999,0.0006832669803090612,0.0017027418878875014,4000.0,432000.0,432000.0,-5455.749507258022,4000.0,-5455.749507258022,128.0,138756,1.2140289451902445e-14,0.017452002,0.6683495,5e-05,5.738657,5.7763395,12990976,0.00062493706,108.0,0.0,0.019437253,1.0,120320,627589.5,0.03768253,8251.22427225898,406721914,4000.0,12990976,0,120320,3766580,4009.942705005219,138756,258277.05313250312,8251.258373953953,8251.732293286068,0.38701769048027435,7.530327153350438e-06,0.00012650208452730152,6.888834903187667e-05,9.328071703498368e-06,2.7404427361274347e-05,0.00010386595038020511,6.9947504839800895e-06,0.0006364178562533486,0.00018845819951775807,7.113734135648966e-05,0.00011896691180580397,0.03814624844315838,0.00020283517213394724,0.1637775510901796,1.3772725020731105e-05,0.0005597579413369306,0.006851244343616669,0.17660707696467104,3.940209894248414e-05
1,436000.0,False,109,4d567_00000,2025-12-15_19-30-24,1765807224,22.928504705429077,2141.1702930927277,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2141.1702930927277,109,18.906438153020183,2.245986734053769e-05,18.905354862192272,2.354233375357949,16.54301941846755,0.0056347666131059335,108.0,1.0,373.0,-710.5069412826069,-14177.513270015672,0.0002671519102062422,784.8245659448257,-4993.051074938291,0.00038655000025755726,4000.0,784.8245659448257,2.23550920691891,2283,2283,0.00048781614708796525,5.40240275500003,2283.0,436000.0,56.9462818542407,4,0,0,30.37272727272727,89.06969696969698,0.0007314131378178168,0.0018039329966192575,4000.0,436000.0,436000.0,-4993.051074938291,4000.0,-4993.051074938291,128.0,138756,1.8210434177853667e-14,0.059281956,0.3223301,5e-05,7.418156,7.392087,13111168,0.028193898,109.0,0.0,0.01646781,1.0,120192,209068.23,-0.026068479,8191.055931097108,410482609,4000.0,13111168,0,120192,3760695,4009.893277955167,138756,256390.84779507166,8191.115948358808,8191.58337002215,0.3926567855754673,8.073850493839157e-06,0.00013544701682340635,7.473559169264163e-05,1.017182055287226e-05,2.959870501625043e-05,0.0001138564702839326,7.725097416225778e-06,0.0006719639129190195,0.0001980147716276608,7.435610233920268e-05,0.00012724702002454285,0.0382188809587132,0.00020289682041074164,0.16479675257926563,1.3883997774783664e-05,0.0005584513619283027,0.0068749889001953,0.18112973619503908,3.9470077942115794e-05
1,440000.0,False,110,4d567_00000,2025-12-15_19-30-47,1765807247,22.608215808868408,2163.778508901596,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2163.778508901596,110,18.94315441248998,2.249726866124123e-05,18.94206430957034,2.3722874186043748,16.561631151282874,0.0056621759469679305,109.0,2.0,375.0,-710.5069412826069,-14177.513270015672,0.00024368424107707763,622.7967551679269,-4267.2084636721665,0.00038655000025755726,4000.0,622.7967551679269,2.2532708945997215,2283,2283,0.00044429616964486516,5.8006334650000735,2283.0,440000.0,56.34582261099938,4,0,0,30.634375000000002,87.796875,0.0006649996750083019,0.0016738608849949203,4000.0,440000.0,440000.0,-4267.2084636721665,4000.0,-4267.2084636721665,128.0,138756,1.8210434177853667e-14,0.05034657,0.334613,5e-05,7.3009877,7.1864457,13231360,0.016219286,110.0,0.0,0.034012258,1.0,120192,180923.08,-0.114541635,8093.056918901129,414244243,4000.0,13231360,0,120192,3761634,4009.854345175615,138756,253323.50483097826,8093.0989425086545,8093.567739348243,0.39398690871972586,7.878530603556408e-06,0.0001254923404880292,6.639120137721663e-05,9.164655798693638e-06,2.7362618119988333e-05,0.00010486995423505716,6.8084916160884e-06,0.0006261252063241129,0.00018152652269558318,6.900449958520787e-05,0.00011836644893789937,0.038225680149139414,0.00020295185221365082,0.16574155005346328,1.3934157799173445e-05,0.0005562588483077317,0.006898289011196275,0.18148566383308246,3.95193771602094e-05
1,444000.0,False,111,4d567_00000,2025-12-15_19-31-10,1765807270,22.38363480567932,2186.1621437072754,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2186.1621437072754,111,18.977377176365085,2.2655295962406837e-05,18.976275211474643,2.391221906418322,16.576869825770043,0.005687882187505943,110.0,2.0,377.0,-710.5069412826069,-12983.09234531038,0.00025090072475617356,717.0982913977269,-3713.2838733006,0.00038655000025755726,4000.0,717.0982913977269,2.2720988259037203,2283,2283,0.00045380186159075267,6.215906517000139,2283.0,444000.0,55.75965788081139,4,0,0,30.266666666666666,87.15454545454546,0.0006764512597667734,0.0017130333663475474,4000.0,444000.0,444000.0,-3713.2838733006,4000.0,-3713.2838733006,128.0,138756,9.105217088926833e-15,0.009189281,1.1787837,5e-05,4.973131,5.1266794,13351552,0.00020103324,111.0,0.0,0.012431264,1.0,120192,115797.6,0.15354788,8038.2884290856355,418005877,4000.0,13351552,0,120192,3761634,4009.815801723859,138756,251607.24115432805,8038.369034689472,8038.772118124537,0.39455544063253134,7.479512378744182e-06,0.00012540637054919416,6.939066907463705e-05,9.337979269648274e-06,2.8245496448675156e-05,0.00010653917482881784,6.977895893414051e-06,0.0006453685958366171,0.00018855360156374526,7.104670140728831e-05,0.00011948685541140499,0.038248844347662056,0.0002031713336816297,0.1662488175529386,1.3957816225431335e-05,0.0005544042598284802,0.00691474912109153,0.1815074331947373,3.9563183384429394e-05
1,448000.0,False,112,4d567_00000,2025-12-15_19-31-33,1765807293,22.819101095199585,2208.981244802475,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2208.981244802475,112,19.015617061601443,2.265374300619374e-05,19.01451299935989,2.4094706733541376,16.59682353851235,0.005701746365627466,111.0,1.0,378.0,-594.4867790958087,-12983.09234531038,0.00025142180811587645,733.2186745766328,-3330.8665401510784,0.00038655000025755726,4000.0,733.2186745766328,2.289698661644679,2283,2283,0.0004604148626084668,6.43043584400013,2283.0,448000.0,55.20268878981471,4,0,0,32.9,87.38125,0.0006899075346102075,0.001720518044619805,4000.0,448000.0,448000.0,-3330.8665401510784,4000.0,-3330.8665401510784,128.0,138756,4.552608544463417e-15,0.018453915,0.22571324,5e-05,7.429432,7.451224,13471744,0.00057705154,112.0,0.0,0.012022555,1.0,120192,260453.06,0.021791862,7974.51924816712,421766572,4000.0,13471744,0,120192,3760695,4009.76764370662,138756,249599.18909465265,7974.683719859251,7975.163945880256,0.3949303342262046,7.60044741606083e-06,0.00012794562212351172,6.923500589479904e-05,9.666345873443146e-06,2.7564253268918437e-05,0.00010694818683116693,6.99376914429487e-06,0.0006413768431440595,0.00018864656935699926,7.106508972847966e-05,0.00012041306737256955,0.038267537904172304,0.00020309162034716103,0.16667467937742195,1.3982238056851246e-05,0.0005522372172238293,0.006935053629873503,0.18141857786280097,3.9618551546831636e-05
1,452000.0,False,113,4d567_00000,2025-12-15_19-31-55,1765807315,22.209537982940674,2231.1907827854156,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2231.1907827854156,113,19.047413620985424,2.2660205585889034e-05,19.046298103366283,2.4278736076206053,16.610188064127232,0.005715311901968179,112.0,2.0,380.0,-128.67115067851591,-10086.500031131876,0.00026783502963937316,793.884889075262,-2669.9645536862927,0.00038655000025755726,4000.0,793.884889075262,2.3066955367782294,2283,2283,0.0004872616518809916,6.863057304000058,2283.0,452000.0,54.66448170714311,4,0,0,29.321875,86.48125,0.0007172062989370292,0.0017779348490557375,4000.0,452000.0,452000.0,-2669.9645536862927,4000.0,-2669.9645536862927,128.0,138756,2.2763042722317084e-15,0.019030785,1.4145601,5e-05,5.3733873,5.3582306,13591936,0.0011708525,113.0,0.0,0.013329804,1.0,120192,286925.3,-0.0151566565,7920.075284094371,425528206,4000.0,13591936,0,120192,3761634,4009.729967269554,138756,247898.70666721888,7920.3117438743675,7920.766269915516,0.395331433883932,7.728552632956066e-06,0.00013185006211757726,7.413738694723742e-05,9.704560223635325e-06,3.212345545085118e-05,0.00010964099790375189,7.319748273888742e-06,0.0006792539917177751,0.00019590800897065157,7.09634137335105e-05,0.00012216717673685723,0.03826767752512415,0.00020376370413470495,0.16711683158366122,1.393541567502475e-05,0.0005497138450591396,0.006954902093587509,0.1813586770841793,3.9492366013628606e-05
1,456000.0,False,114,4d567_00000,2025-12-15_19-32-18,1765807338,22.789336681365967,2253.9801194667816,27696,LAPTOP-HQRQ0VAR,127.0.0.1,2253.9801194667816,114,19.084643131775568,2.281660353599806e-05,19.08351484833261,2.4466417545444057,16.62860457548597,0.005736278782946804,113.0,2.0,382.0,-128.67115067851591,-10086.500031131876,0.0002561213584217673,871.569493939228,-2366.803711166099,0.00038655000025755726,4000.0,871.569493939228,2.3247382731604405,2283,2283,0.00046812285546044864,7.2788307479999,2283.0,456000.0,54.15388297442501,4,0,0,29.118181818181817,86.52727272727272,0.0006965857028431576,0.0017288028551435018,4000.0,456000.0,456000.0,-2366.803711166099,4000.0,-2366.803711166099,128.0,138756,1.1381521361158542e-15,0.013418277,1.5531657,5e-05,7.3926177,7.4740787,13712128,4.5579298e-05,114.0,0.0,0.02324003,1.0,120192,242420.94,0.081460945,7861.414713214956,429289840,4000.0,13712128,0,120192,3761634,4009.6926675968584,138756,246048.151703311,7861.682262767606,7861.9661824173845,0.3992354675450904,7.5857452337291015e-06,0.00013004846749487366,6.925384539629324e-05,1.010155580779945e-05,2.823793072940739e-05,0.00010635422892029805,6.9989357916656925e-06,0.000644736510878085,0.00019076765850194183,7.133829468554333e-05,0.00012144835832301581,0.038270758749865984,0.0002041450670864547,0.1675872652678352,1.3946061532675077e-05,0.00054776070660051,0.006972100072656469,0.18477283831335323,3.955744234550972e-05
